tweet|username|tanggal
@Titis_kun perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi dapat dilakukan. (2)|bankbsi_id|2023-05-15
@shevand1906 Kakak juga dapat bertransaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, (3)|bankbsi_id|2023-05-15
@shevand1906 perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi dapat dilakukan. (2)|bankbsi_id|2023-05-15
@nur_anisah1799 Aplikasi BSI Mobile, Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah dan sangat berterima kasih atas kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. (2)|bankbsi_id|2023-05-15
"Seorang nasabah BSI (Bank Syariah indonesia) mengaku kehilangan uang ratusan juta miliknya yang ia tabung di BSI. Hal ini diungkap oleh warganet bernama Rochmat Purwanto di Twitter.
https://t.co/BQOVfGSb7G"|baperanewscom|2023-05-15
@apriza_pp Terkait untuk transaksi tersebut yang belum masuk namun saldo terdebet, kami sarankan kakak dapat menghubungi Layanan Bank Syariah Indonesia 14040 atau dapat mengunjungi Kantor Cabang BSI terdekat (2/6)|bankbsi_id|2023-05-15
Aplikasi Bank Syariah Indonesia (BSI) Mobile terpantau masih mengalami gangguan pada hari ini. Informasi yang menyatakan 'permintaan kehabisan waktu' masih tampak jelas saat nasabah membuka aplikasi BSI Mobile. Kamis, (11/05/2023). Baca selengkapnya di https://t.co/KeyCkinutB https://t.co/TdRIilM8tE|LPMTEROPONGUMSU|2023-05-15
@baiqmarfuatun22 namun Alhamdulillah sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, mesin ATM dan Kantor Cabang. Untuk transaksi ke Bank lain menggunakan metode BI Fast dan metode online bisa dilakukan ya Kak. Bank Syariah Indonesia berkomitmen (2)|bankbsi_id|2023-05-15
Kemenkominfo menyatakan tengah mendalami penyebab terganggunya layanan mobile banking PT Bank Syariah Indonesia Tbk. (BSI) beberapa hari lalu.  https://t.co/bNH22ND9VB|Bisniscom|2023-05-15
@jixixips04_ namun hanya beberapa transaksi yang baru dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI. (3)|bankbsi_id|2023-05-15
Sempat lumpuh selama 4 hari, PT Bank Syariah Indonesia Tbk (BSI) diduga diserang ‘geng’ siber. Terkait ini DPR mendesak BUMN untuk lebih sigap dalam mengantisipasi serangn siber. Agar kejadian ini tak terulang. Anggota Komisi I DPR asal Fraksi PDI… https://t.co/jicxK1k7dL|inilahdotcom|2023-05-15
@fitriogge Saat ini untuk layanan Bank Syariah Indonesia masih dalam tahap normalisasi dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, mesin ATM dan Kantor Cabang.(3)|bankbsi_id|2023-05-15
@indomiekuahbaso kepada pihak pengirim/pihak e-Walletnya. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah dan sangat berterima kasih atas kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. Kami menghimbau (2)|bankbsi_id|2023-05-15
@indomiekuahbaso Assalamualaikum Kak, mohon maaf atas ketidaknyamanannya ya, terkait dengan hal tersebut dikarenakan rekening BSI Kakak sebagai penerima dana maka Kami Bank Syariah Indonesia bersifat pasif, terkait dengan kendala yang dialaminya silakan melakukan konfirmasi (1)|bankbsi_id|2023-05-15
@mnurabidin95 Kakak juga dapat bertransaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, (3)|bankbsi_id|2023-05-15
@sukamdp mesin ATM dan Kantor Cabang. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah dan sangat berterima kasih atas kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. (2)|bankbsi_id|2023-05-15
@sukamdp Assalamualaikum Kak, sebelumnya kami mohon maaf atas ketidaknyamanannya. Saat ini untuk layanan Bank Syariah Indonesia masih dalam tahap normalisasi dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, (1)|bankbsi_id|2023-05-15
@temandoyie Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(4)|bankbsi_id|2023-05-15
@temandoyie Namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile.(2)|bankbsi_id|2023-05-15
@Ibunnev transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, mesin ATM dan Kantor Cabang. Bank Syariah Indonesia berkomitmen untuk terus (2)|bankbsi_id|2023-05-15
@alim_amarullah di Nomor 14040 lalu menekan angka 1 dapat dilakukan secara berkala atau mengunjungi Kantor Cabang BSI terdekat dengan membawa buku tabungan, kartu ATM dan e-KTP. Kami informasikan untuk Layanan Operasional Kantor Cabang Bank Syariah Indonesia, selain (2)|bankbsi_id|2023-05-15
@adinstr namun Alhamdulillah sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, mesin ATM dan Kantor Cabang. Untuk transaksi ke Bank lain menggunakan metode BI Fast dan metode online bisa dilakukan ya Kak. Bank Syariah Indonesia berkomitmen (2)|bankbsi_id|2023-05-15
"Kasus peretasan sistem Bank Syariah Indonesia (BSI) diharapkan tidak terulang. Sebab, peretasan itu merugikan banyak pihak.

#BankSyariahIndonesia 

https://t.co/N0FsUfleea"|medcom_id|2023-05-15
@hahahihi_hateU Mesin ATM dan Kantor Cabang. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah dan sangat berterima kasih atas kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. (2)|bankbsi_id|2023-05-15
@hahahihi_hateU Assalamualaikum Kak, sebelumnya mohon maaf atas ketidaknyamanannya. Saat ini untuk layanan Bank Syariah Indonesia masih dalam tahap normalisasi dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, (1)|bankbsi_id|2023-05-15
@mythisme_ di Nomor 14040 lalu menekan angka 1 dapat dilakukan secara berkala atau mengunjungi Kantor Cabang BSI terdekat dengan membawa buku tabungan, kartu ATM dan e-KTP. Kami informasikan untuk Layanan Operasional Kantor Cabang Bank Syariah Indonesia, selain (2)|bankbsi_id|2023-05-15
@pr_stunted namun Alhamdulillah sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, mesin ATM dan Kantor Cabang. Untuk transaksi ke Bank lain menggunakan metode BI Fast dan metode online bisa dilakukan ya Kak. Bank Syariah Indonesia berkomitmen (2)|bankbsi_id|2023-05-15
@abcdddit namun Alhamdulillah sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, mesin ATM dan Kantor Cabang. Untuk transaksi ke Bank lain menggunakan metode BI Fast dan metode online bisa dilakukan ya Kak. Bank Syariah Indonesia berkomitmen (2)|bankbsi_id|2023-05-15
Terkait dengan gangguan layanan yang terjadi pada PT Bank Syariah Indonesia Tbk (BSI), OJK meminta BSI untuk mempercepat penyelesaian audit forensik, mengedepankan upaya stabilisasi &amp; peningkatan layanan kepada nasabah, &amp; mengoptimalkan pemberian tanggapan atas pengaduan nasabah. https://t.co/iUzCHVUvVX|ojkindonesia|2023-05-15
@chantisoo_ Kami mengupayakan agar seluruh transaksi dapat dilakukan. Kakak juga dapat bertransaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat dilakukan. Bank Syariah Indonesia (2)|bankbsi_id|2023-05-15
"Hallo bank syariah Indonesia @bankbsi_id 
Untuk top up e-wallet lewat BSI mobile kenapa belum bisa ya min?"|pipibakpao__|2023-05-15
@Zaidin_Asyabah Kami mengupayakan agar seluruh transaksi dapat dilakukan. Kakak juga dapat bertransaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat dilakukan. Bank Syariah Indonesia berkomitmen (2)|bankbsi_id|2023-05-15
@ekoOKE59480930 atau mendatangi Kantor Cabang BSI terdekat ya Kak. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah dan sangat berterima kasih atas kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. (4)|bankbsi_id|2023-05-15
@RezaSulist Kami mengupayakan agar seluruh transaksi dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI. (3)|bankbsi_id|2023-05-15
@ekoOKE59480930 Assalamualaikum Kak Eko, sebelumnya kami mohon maaf atas ketidaknyamanannya. Saat ini untuk layanan Bank Syariah Indonesia masih dalam tahap normalisasi dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, (1)|bankbsi_id|2023-05-15
@Megamegaput maka mohon kesediaan Kakak untuk dapat melakukan konfirmasi melalui Bank Syariah Indonesia Call di 14040 atau mengunjungi Kantor Cabang BSI terdekat dengan membawa Buku Tabungan, Kartu ATM dan KTP Asli (3)|bankbsi_id|2023-05-15
@jkswishes Kakak juga dapat melakukan transaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat https://t.co/gvzQZBMqJk Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3)|bankbsi_id|2023-05-15
@jkswishes Namun, Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi dapat dilakukan.(2)|bankbsi_id|2023-05-15
@busherz Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(4)|bankbsi_id|2023-05-15
@busherz Namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile.(2)|bankbsi_id|2023-05-15
@ravisaravisa namun Alhamdulillah sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, mesin ATM dan Kantor Cabang. Untuk transaksi ke Bank lain menggunakan metode BI Fast dan metode online bisa dilakukan ya Kak. Bank Syariah Indonesia berkomitmen (2)|bankbsi_id|2023-05-15
@uniquelylac Kakak juga dapat bertransaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3)|bankbsi_id|2023-05-15
"Pemerintah diminta lebih peka terhadap perkembangan ancaman siber. Hal itu berkaca dari kasus peretasan sistem Bank Syariah Indonesia (BSI).

#BankSyariahIndonesia 

https://t.co/bjXDUVEnSl"|medcom_id|2023-05-15
@alifahnran silakan Kakak dapat mencoba kembali transaksi melalui BSI Mobile nya. Kami mengupayakan agar seluruh transaksi dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, (2)|bankbsi_id|2023-05-15
@hellowitsmee_ namun Alhamdulillah sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, mesin ATM dan Kantor Cabang. Untuk transaksi ke Bank lain menggunakan metode BI Fast dan metode online bisa dilakukan ya Kak. Bank Syariah Indonesia berkomitmen (2)|bankbsi_id|2023-05-15
@AmbisNaxsya Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. (4)|bankbsi_id|2023-05-15
UPDATE: 15 mei 2023. Proses pengurusan yang berhubungan dengan layanan Customer Service di  Kantor Cabang Bank BSI sudah normal bisa dilakukan  https://t.co/DbdbH3Hvwk|A_BLogWeb|2023-05-15
@juninaninu Kakak juga dapat melakukan transaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat https://t.co/gvzQZBMqJk Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3)|bankbsi_id|2023-05-15
@juninaninu Namun,Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi dapat dilakukan(2)|bankbsi_id|2023-05-15
@GagatRiyadi maka mohon kesediaannya untuk dapat melakukan pengecekan lebih lanjut dengan menghubungi Bank Syariah Indonesia Call 14040 lalu tekan 1 atau mengunjungi Kantor Cabang BSI terdekat dengan membawa KTP asli, Kartu ATM dan Buku Tabungan.(3)|bankbsi_id|2023-05-15
@agusfiyast mesin ATM dan Kantor Cabang. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah dan sangat berterima kasih atas kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. (2)|bankbsi_id|2023-05-15
@agusfiyast Assalamualaikum Kak Agus, sebelumnya kami mohon maaf atas ketidaknyamanannya. Saat ini untuk layanan Bank Syariah Indonesia masih dalam tahap normalisasi dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, (1)|bankbsi_id|2023-05-15
@ridho_ainurr silakan Kakak dapat mencoba kembali transaksi melalui BSI Mobile nya. Kami mengupayakan agar seluruh transaksi dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, (2)|bankbsi_id|2023-05-15
@sendalkolah Hal ini karena BSI memiliki sistem keamanan teknologi yang InsyaAllah berkomitmen menjaga data dan dana nasabah aman. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah (2)|bankbsi_id|2023-05-15
@DanuBartowski Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(4)|bankbsi_id|2023-05-15
@RudyBhr transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile, mesin ATM dan Kantor Cabang. Bank Syariah Indonesia berkomitmen untuk terus (2)|bankbsi_id|2023-05-15
@daehoneyh Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah dan sangat berterima kasih atas kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI.(5)|bankbsi_id|2023-05-15
@hayakwac Kakak juga dapat melakukan transaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat https://t.co/gvzQZBMqJk Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3)|bankbsi_id|2023-05-15
@hayakwac Namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi dapat dilakukan.(2)|bankbsi_id|2023-05-15
@chocopallate Kakak juga dapat melakukan transaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat https://t.co/gvzQZBMqJk Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3)|bankbsi_id|2023-05-15
@erniabdillah1 Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(4)|bankbsi_id|2023-05-15
@Syafbalqis Kakak juga dapat melakukan transaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat https://t.co/gvzQZBMqJk Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3)|bankbsi_id|2023-05-15
@Syafbalqis Namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi dapat dilakukan.(2)|bankbsi_id|2023-05-15
@fzromly Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah dan sangat berterima kasih atas kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI.(5)|bankbsi_id|2023-05-15
@cutatzone Cabang BSI terdekat namun hanya beberapa transaksi yang baru dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta (3/6)|bankbsi_id|2023-05-15
@shasaastudy Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(4)|bankbsi_id|2023-05-15
Sejak terjadinya gangguan layanan perbankan PT Bank Syariah Indonesia (BSI) sejak Senin (8/5), banyak pengusaha asal Aceh tak bisa bertransaksi, menarik uang di dalam rekening atau transfer antar bank https://t.co/PC6aTTYH6U|validnewsid|2023-05-15
@sisikanankiri Kakak juga dapat bertransaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah (3)|bankbsi_id|2023-05-15
@sisikanankiri Namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi dapat dilakukan. (2)|bankbsi_id|2023-05-15
Kenali Perbedaan Tabungan Easy Mudharabah dan Easy Wadiah pada Rekening Bank Syariah Indonesia BSI https://t.co/UK4ggHZwmB|zonajakarta1|2023-05-15
Kenali Perbedaan Tabungan Easy Mudharabah dan Easy Wadiah pada Rekening Bank Syariah Indonesia BSI https://t.co/ZSP2mnaWmb|RagamIndones1a|2023-05-15
"Layanan Bank Syariah Indonesia Lumpuh, Diduga Terkena Serangan Siber! https://t.co/Xpq0xb5ZH6 lewat @YouTube 
#bsi #banksyariah #indonesia #lumpuh #hacker #cyber #ransomware #lockbit #atmlumpuh #news #beritaterkini #kompastv #kompastvjatim https://t.co/gmCQU4ZzTT"|KompastvJatim|2023-05-15
@ratna26689 penerima bersifat pasif, namun jika pada Bank pengirim menyatakan transaksi sudah berhasil maka Kakak dapat membuat laporan pengaduan dengan menghubungi Bank Syariah Indonesia Call di 14040 lalu tekan 1 atau mengunjungi Kantor Cabang BSI (3/6)|bankbsi_id|2023-05-15
Sebelum lumpuhnya layanan Bank Syariah Indonesia (BSI), ada peristiwa menarik. Duit nasabah BSI tiba-tiba raib sebesar Rp378.251.749 (Rp378,25 juta). Masalah ini heboh belakangan di jagad media sosial (medsos). Akun twitter @RochmatPurwanto, dikutip… https://t.co/6t56j5d2Ht|inilahdotcom|2023-05-15
@kukimi_ Kakak juga dapat melakukan transaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat https://t.co/gvzQZBMqJk Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3)|bankbsi_id|2023-05-15
@kukimi_ Namun,Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi dapat dilakukan.(2)|bankbsi_id|2023-05-15
@miaonggi Kakak juga dapat melakukan transaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat https://t.co/gvzQZBMqJk Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3)|bankbsi_id|2023-05-15
@miaonggi Namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi dapat dilakukan.(2)|bankbsi_id|2023-05-15
@rizkanurzzh Kami mengupayakan agar seluruh transaksi dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI. (3)|bankbsi_id|2023-05-15
@wanwayoo Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah dan sangat berterima kasih atas kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. (4)|bankbsi_id|2023-05-15
@yayafiaa Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(4)|bankbsi_id|2023-05-15
@RidhoAmKoer Bank Syariah Indonesia sudah berangsur pulih dan dapat digunakan dengan aman. Hal ini karena BSI memiliki sistem keamanan teknologi yang InsyaAllah berkomitmen menjaga data dan dana nasabah aman. BSI berkomitmen untuk terus meningkatkan (2)|bankbsi_id|2023-05-15
@RidhoAmKoer Assalamualaikum Kak Ridho. Mohon maaf atas ketidaknyamanan yang dialami, dalam hal ini Bank Syariah Indonesia sudah mengoptimalkan agar seluruh layanan perbankan BSI dapat dipergunakan kembali ya Kak. Adapun saat ini untuk layanan perbankan (1)|bankbsi_id|2023-05-15
@Gugun839061101 Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah dan sangat berterima kasih atas kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. (2)|bankbsi_id|2023-05-15
"Seluruh layanan perbankan PT Bank Syariah Indonesia Tbk sudah berangsur normal dan pulih sejak Kamis (11/5/2023) lalu. Para nasabah diharap tidak khawatir atas keamanan data dan dananya, karena itu merupakan prioritas utama PT BSI.

https://t.co/Uzj951HWU5 https://t.co/5NCKasJKbh"|YRadianto|2023-05-15
@biiyourself_ Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI. (4)|bankbsi_id|2023-05-15
"Seorang nasabah Bank Syariah Indonesia (BSI) diduga menjadi korban kejahatan phising. Korban melaporkan telah kehilangan uang sebanyak Rp378.251.749 dari rekeningnya. (ist)
#BSI #Phising

https://t.co/X9JSpGJVlA"|tribunnews|2023-05-15
@hannin_NM Namun,mohon maaf atas ketidaknyamanannya. Saat ini Bank Syariah Indonesia terus berupaya untuk normalisasi, sehingga untuk membuka Tabungannya dapat dilakukan ke cabang BSI terdekat ketika sudah berjalan normal kembali(3).|bankbsi_id|2023-05-15
@hannin_NM Assalamualaikum Kak Hannin, terima kasih atas ketertarikannya terhadap produk Bank Syariah Indonesia. Terdapat Tabungan BSI Junior yang merupakan Tabungan perorangan untuk anak dibawah usia 17 tahun(1).|bankbsi_id|2023-05-15
"Nasabah Merugi Ratusan Miliar Rupiah, Peretasan BSI Diharap Tidak Terulang

Kasus peretasan sistem Bank Syariah Indonesia (BSI) diharapkan tidak terulang. Sebab, peretasan itu merugikan banyak pihak.

https://t.co/O1UEA8RXyc"|ekispediacom|2023-05-15
Sejumlah pengusaha nasabah bank Syariah Indonesia (BSI) di Aceh mengeluhkan gangguan layanan transaksi di anjungan tunai mandiri dan aplikasi mobile banking. https://t.co/sHDxSy1POC|Kopipait__78|2023-05-15
Layanan Bank Syariah Indonesia sudah kembali normal dan membaik.   https://t.co/MN0nsAbWZt|mediaindonesia|2023-05-15
PT Bank Syariah Indonesia Tbk atau BSI, buka suara terkait viralnya keluhan nasabah yang mengaku kehilangan uang senilai lebih dari Rp300 juta https://t.co/kaI7sVw6S6|telusur_co_id|2023-05-15
@Ibnulatansa Hal ini karena BSI memiliki sistem keamanan teknologi yang InsyaAllah berkomitmen menjaga data dan dana nasabah aman. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah(2)|bankbsi_id|2023-05-15
@luladeera Namun Kakak dapat bertransaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah (3)|bankbsi_id|2023-05-15
@heirtless Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI. (3)|bankbsi_id|2023-05-15
@rezkygeo14 Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(4)|bankbsi_id|2023-05-15
@rezkygeo14 Namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile.(2)|bankbsi_id|2023-05-15
"Kasus peretasan sistem Bank Syariah Indonesia (@bankbsi_id) diharapkan tidak terulang. Pemerintah dan Otoritas Jasa Keuangan (@ojkindonesia) perlu mendukung pembenahan dan mencari akar masalah sistem keamanan BSI.

https://t.co/yGTpCbbBzp

#Peretasan #BSI #BankSyariahIndonesia… https://t.co/ggfVWPAnRc https://t.co/CjklhUpGAL"|Metro_TV|2023-05-15
@TxZ011 transaksi melalui BSI Mobile nya. Kami mengupayakan agar seluruh transaksi dapat dilakukan ya Kak.  Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada nasabah, dan sangat berterima kasih atas (2/5)|bankbsi_id|2023-05-15
@darnopop Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(4)|bankbsi_id|2023-05-15
@nadiri77 Kakak juga dapat bertransaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah (3)|bankbsi_id|2023-05-15
@nadiri77 Namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi dapat dilakukan. (2)|bankbsi_id|2023-05-15
Bank Syariah Indonesia (BSI) menjadi bank syariah yang paling banyak digunakan oleh masyarakat muslim Indonesia. #Terbaru https://t.co/aeQ3TKkmRi|mojokdotco|2023-05-15
Selama empat hari, Bank Syariah Indonesia (BSI) mengalami gangguan layanan baik layanan online banking, ATM, hingga layanan offline. https://t.co/XBog5Q3hl2|telusur_co_id|2023-05-15
