tweet|username|tanggal
kebocoran data besar, dulu Tokopedia, sekarang Bank Syariah Indonesia (BSI), selanjutnya... 🤔 seluruh data kependudukan negara ini  😅|rainkarnich|2023-05-13
OJK meminta masyarakat tetap tenang dalam menyikapi beredarnya informasi terkait gangguan yang terjadi di Bank Syariah Indonesia (BSI). https://t.co/VOQPJWPYYI|detikfinance|2023-05-13
@nunanonaa Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(2)|bankbsi_id|2023-05-13
@HendroHomeira Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-13
@putrasiswandoyo Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(2)|bankbsi_id|2023-05-13
@Ridwan_mrr Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(2)|bankbsi_id|2023-05-13
@Fauzia298 Hal ini karena BSI memiliki sistem keamanan teknologi yang InsyaAllah berkomitmen menjaga data dan dana nasabah aman. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(2)|bankbsi_id|2023-05-13
@ImanuddinMulya Hal ini karena BSI memiliki sistem keamanan teknologi yang InsyaAllah berkomitmen menjaga data dan dana nasabah aman. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah (2)|bankbsi_id|2023-05-13
@fathinahbillah Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI(2)|bankbsi_id|2023-05-13
@LitaArlita75260 Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(2)|bankbsi_id|2023-05-13
@aldagowy_bdg Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(2)|bankbsi_id|2023-05-13
@pakqq Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(2)|bankbsi_id|2023-05-13
@aguspriyadi Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(2/5)|bankbsi_id|2023-05-13
@cimmorde Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI. (2)|bankbsi_id|2023-05-13
@Bimessi Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(2)|bankbsi_id|2023-05-13
"Ransomware LockBit mengklaim menjadi dalang dan bertanggung jawab atas pencurian data Bank Syariah Indonesia (BSI).

https://t.co/Ul3zOO0ewT

#ransomware #lockbit #banksyariahindonesia #hacker #datapribadi #nasabah #tebusan #bank https://t.co/f5EWvKD0FW"|suaramerdeka|2023-05-13
@MukhsinNurhalis Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(2)|bankbsi_id|2023-05-13
@empressjett Assalamualaikum Kak, mohon maaf atas ketidaknyamanannya. Sebelumnya kami informasikan Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile (1)|bankbsi_id|2023-05-13
OJK meminta masyarakat tetap tenang dalam menyikapi beredarnya informasi terkait gangguan yang terjadi di Bank Syariah Indonesia (BSI). https://t.co/cu5mOlsMqe|detikcom|2023-05-13
@pahiemisme Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI (3)|bankbsi_id|2023-05-13
"OJK buka suara terkait gangguan layanan perbankan PT Bank Syariah Indonesia Tbk (BRIS) atau BSI beberapa hari belakangan 
https://t.co/fX6eeJYuvE"|idx_channel|2023-05-13
@bankbsi_id Baru kali ini dalam sejarah Indonesia modern ada bank sistemnya down lebih dari sehari. Saya nasabah sejak masih di BNI Syariah. Sangat kecewa. Dan berniat meninggalkan BSI !!|Doni13587681|2023-05-13
@candarmo Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(2)|bankbsi_id|2023-05-13
@xakiy43 Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan kami sangat berterima kasih atas dukungan dan kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-13
"LOCKBIT MENGAKU TELAH MERETAS BANK SYARIAH INDONESIA (BSI) 
#BSI #bsierror #bsimobile #bsidown #lockbit #hacker #Hacked 
https://t.co/5VLwaBeTrV https://t.co/e3dwuY0Xi7"|gudangopinii|2023-05-13
"Setelah beberapa hari tidak bisa diakses, sistem layanan PT Bank Syariah Indonesia Tbk mulai kembali normal. Selanjutnya, pihak perusahaan berkomitmen untuk meningkatkan keamanan sistem. #Ekonomi #AdadiKompas

https://t.co/cMbKoQq2lk"|hariankompas|2023-05-13
Pasca ransomware attack, Bank Syariah Indonesia (BSI) juga harus memastikan sistem cyber security dengan teknologi seperti apa yang bakal digunakan untuk melindungi jaringan, baik hardware, software, aplikasi hingga data, guna mengembalikan kepercayaan nasabah atas layanan BSI. https://t.co/vzbwvTaGBe|matanews|2023-05-13
Terkait lumpuhnya layanan ATM dan mobile banking dari Bank Syariah Indonesia (BSI) yang merugikan nasabah sebagai konsumen perbankan selama 4 hari, Otoritas Jasa Keuangan (OJK) layak memberikan teguran keras. Hal itu disampaikan Ketua Pengurus Harian… https://t.co/uO6yamizRY|inilahdotcom|2023-05-13
"Kalian bisa cek siaran pers resmi dari web ojk tentang bsi
https://t.co/j2SRNhGcK1
#BankSyariahIndonesia #BSI #bsimobile #ojk"|Anisa51846084|2023-05-13
Ketua Pengurus Harian Yayasan Lembaga Konsumen Indonesia (YLKI), Tulus Abadi mendesak Bank Syariah Indonesia (BSI) agar memberikan kompensasi ke nasabah, buntut terganggunya layanan perbankan BSI selama 4 hari. Tulus menganggap bahwa minta maaf saja… https://t.co/1gAUSG6ic2|inilahdotcom|2023-05-13
"@secgron @bankbsi_id Saya hampir mau daftar rekening di Bank Syariah Indonesia ( BSI ) tertarik karena menjauhi putaran RIBA

Soalnya akhirnya yang dihawatirkan ternyata benar terjadi.

Karena saya sudah sangat-sangat berpengalaman menjadi KORBAN Akun Data Bocor di Yahoo, Tokopedia, Mangatoon, Edmodo"|bobybob2015|2023-05-13
PT Bank Syariah Indonesia Tbk (BSI) mengungkapkan untuk pelunasan biaya calon jemaah haji telah mencapai 97,67% atau 157.775 orang. https://t.co/YD4bRAT55l|detikfinance|2023-05-13
POLISI belum menerima laporan nasabah PT Bank Syariah Indonesia (BSI) yang menjadi korban serangan peretasan data kelompok hacker Lockbit 3.0 sejak Senin (8/5).  https://t.co/ADcFLFf7XJ|mediaindonesia|2023-05-13
PT Bank Syariah Indonesia Tbk (BSI) menargetkan profit bisa naik hingga 40% tahun ini. https://t.co/l8WMgZRo9E|detikfinance|2023-05-13
OJK mengimbau masyarakat tetap tenang menyikapi kabar peretasan data PT Bank Syariah Indonesia Tbk. (BRIS) atau BSI. https://t.co/hJsHd3EtLu|Bisniscom|2023-05-13
@Khusni_Mub87 Hal ini karenan BSI memiliki sistem keamanan teknologi yang InsyaAllah berkomitmen menjaga data dan dana nasabah aman. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas (2/5)|bankbsi_id|2023-05-13
"#SiaranPersOJK

Sehubungan dengan gangguan layanan yg terjadi pd PT Bank Syariah Indonesia Tbk (BSI), Kepala Eksekutif Pengawas Perbankan OJK Dian Ediana Rae mengatakan bahwa saat ini layanan BSI telah dapat berjalan normal secara bertahap melalui delivery channel yang tersedia."|ojkindonesia|2023-05-13
@shell_helox dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat dilakukan. Sekali lagi kami sampaikan mohon maaf sebesar-besarnya atas kendala yang dialami. InsyaAllah Bank Syariah Indonesia akan memberikan informasi terkini(3)|bankbsi_id|2023-05-13
KELOMPOK Hacker ransomware yang bernama LockBit mengaku bertanggung jawab atas gangguan sistem layanan di PT Bank Syariah Indonesia Tbk (BSI) dan mengancam akan menyebarkan data 15 juta nasabahnya. Apa respons BSI?  https://t.co/ekyA3qlZ3X|mediaindonesia|2023-05-13
@barkah902 Assalamualaikum Kak Barkah, terima kasih atas tanggapannya. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI (1)|bankbsi_id|2023-05-13
"Berkenaan dengan pemberitaan mengenai indikasi peretasan yang menyebabkan gangguan layanan Bank Syariah Indonesia, OJK mengimbau seluruh masyarakat agar tetap tenang dan menyikapi beredarnya informasi secara bijak. #Ekonomi #AdadiKompas

https://t.co/Gb9ivfbVLC"|hariankompas|2023-05-13
@dbyel masih dalam proses normalisasi namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi(2)|bankbsi_id|2023-05-13
15 Juta Data Karyawan dan Nasabah Bank Syariah Indonesia Bocor #BankSyariahIndonesia #ransomware #BSI https://t.co/l4T8JriZDm|ceklissatucom|2023-05-13
@dbyel Assalamualaikum Kak Dbyel,mohon maaf atas ketidaknyamanannya, kami informasikan bahwa BSI selalu berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, serta kami informasikan bahwa saat ini layanan Bank Syariah Indonesia(1)|bankbsi_id|2023-05-13
@darktracer_int Budget Cyber Security gak ada? Datanya knp gak di migrasi ke cloud, ketika server fisik yg kena, server cloud nya bisa tersenyum bahagia 😂😂 ada sesuatu berarti di dalam Bank Syariah Indonesia 😂😂 kenapa gak sikat BCA? Kenapa harus BSI? 😂😂 Karena BCA lebih mantap security nya|bayukeTigaBelas|2023-05-13
Harga saham Bank Syariah Indonesia (BSI) terus naik meski dihantam gangguan layanan yang diduga dari serangan pihak tak bertanggung jawab. https://t.co/49HO4IKJBP|detikfinance|2023-05-13
@anggikoesoema dan kami sangat berterima kasih atas dukungan dan kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. Kami menghimbau agar tetap berhati-hati serta waspada terhadap modus penipuan yang mengatasnamakan Bank Syariah Indonesia.(4/6)|bankbsi_id|2023-05-13
@anggikoesoema Kakak dapat melakukan transaksi melalui mesin ATM atau Aplikasi BSI Mobile ataupun melalui Kantor Cabang. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3/6)|bankbsi_id|2023-05-13
Bank Syariah Indonesia (BSI) (@bankbsi_id) mengalami serangan siber yang signifikan, menurut Teguh Aprianto (@secgron), seorang praktisi keamanan siber dan Ethical Hacker di Indonesia. Dalam serangan ini, data sebanyak 1,5 terabyte dicuri, termasuk 15 juta data nasabah dan… https://t.co/9ajwyh9zpt https://t.co/1w4iAha0ok|inilahdotcom|2023-05-13
Bank Syariah Indonesia (BSI) mengalami serangan siber yang signifikan, menurut Teguh Aprianto (@secgron), seorang praktisi keamanan siber dan Ethical Hacker di Indonesia. Dalam serangan ini, data sebanyak 1,5 terabyte dicuri, termasuk 15 juta data nasabah dan password untuk akses… https://t.co/Gb22zgCO6e https://t.co/opyJgsGaKX|inilahdotcom|2023-05-13
Klaim Hack BSI, Berikut Data yang Dimiliki Geng Ransomware LockBit: Kegagalan sistem yang terjadi di Bank Syariah Indonesia (BSI) termasuk di aplikasi Mobile Banking diklaim merupakan ulah dari Geng… #beritabaik #indonesiapositif #jurnalismepositif https://t.co/sjpFr59VRp|timescoid|2023-05-13
@mitsukiineko dan kami sangat berterima kasih atas dukungan dan kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. Kami menghimbau agar tetap berhati-hati serta waspada terhadap modus penipuan yang mengatasnamakan Bank Syariah Indonesia (4/6)|bankbsi_id|2023-05-13
@mitsukiineko Kakak dapat melakukan transaksi melalui mesin ATM atau Aplikasi BSI Mobile ataupun melalui Kantor Cabang. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3/6)|bankbsi_id|2023-05-13
@Aqmarinnn Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI (3/6)|bankbsi_id|2023-05-13
@ideakreasi2 dan kami sangat berterima kasih atas dukungan dan kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. Kami menghimbau agar tetap berhati-hati serta waspada terhadap modus penipuan yang mengatasnamakan Bank Syariah Indonesia.(4/6)|bankbsi_id|2023-05-13
@ideakreasi2 Kakak dapat melakukan transaksi melalui mesin ATM atau Aplikasi BSI Mobile ataupun melalui Kantor Cabang. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3/6)|bankbsi_id|2023-05-13
@abduwohaja dan kami sangat berterima kasih atas dukungan dan kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. Kami menghimbau agar tetap berhati-hati serta waspada terhadap modus penipuan yang mengatasnamakan Bank Syariah Indonesia.(4/6)|bankbsi_id|2023-05-13
@abduwohaja Kakak dapat melakukan transaksi melalui mesin ATM atau Aplikasi BSI Mobile ataupun melalui Kantor Cabang. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3/6)|bankbsi_id|2023-05-13
Layanan Internet Banking dan BSI Mobile sudah normal.  Segera ganti Password BSI Mobile dan Internet Banking. Total data yg  dicuri 1,5 TB. Diantaranya 15 juta data pengguna dan password untuk  akses internal &amp; layanan yg Bank BSI gunakan.  https://t.co/DbdbH3Hvwk|A_BLogWeb|2023-05-13
Hacker spesialis ransomware LockBit mengaku telah mencuri data nasabah Bank Syariah Indonesia (BSI). https://t.co/ai6SssBrtK|Bisniscom|2023-05-13
@bgj_playdate namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. (2)|bankbsi_id|2023-05-13
Badan Perlindungan Konsumen Nasional (BPKN) mendukung nasabah Bank Syariah Indonesia (BSI) mendapat kompensasi atas terganggunya layanan perbankan BSI selama hampir 4 hari. Seperti disampaikan anggota Komisi Komunikasi dan Edukasi BPKN, Heru Sutadi,… https://t.co/14A7NEL5DM|inilahdotcom|2023-05-13
"Infak bisa disalurkan via rekening :
Bank Syariah Indonesia (BSI) - A/N Yayasan Markaz Syariah
7212 265 858 - Kode Bank 451

Konfirmasi Transfer :
Hb Hamid Al Hamid +62812 1926 9068
Hb Kamil Al Hamid +62821 2595 8730"|kamilhamid212|2023-05-13
LockBit mengaku mencuri data berukuran 1,5 TB dari Bank Syariah Indonesia (BSI) dan mengancam akan membocorkan data tersebut ke publik. Data apa saja? https://t.co/CcpLi58HCR|detikinet|2023-05-13
@FaizzSyahrul Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan kami sangat berterima kasih atas dukungan dan kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI (3/5).|bankbsi_id|2023-05-13
Hampir 98 persen biaya haji sudah calon jemaah haji telah lunas usai sistem PT Bank Syariah Indonesia Tbk. (BRIS) atau BSI sempat mengalami eror. https://t.co/9rMsCTqfTt|Bisniscom|2023-05-13
@fannyais Assalamualaikum Kak Fany. Terima kasih atas kepercayaannya menggunakan produk Bank Syariah Indonesia. Perihal transaksi tarik tunai melalui teller dapat dilakukan, silakan Kakak konfirmasi dengan mengunjungi kantor cabang BSI terdekat (1)|bankbsi_id|2023-05-13
Heboh di Twitter Bank Syariah Indonesia (BSI) mendapat serangan LockBit Randomware. Dari akun Twitter @darktracer_int disebutkan mereka mengumumkan berhasil mengambil 15 juta data nasabah, data pegawai dan 1,5 terabyte internal data. https://t.co/nzxe3ey3gw|Paltiwest|2023-05-13
Beberapa hari ini layanan Bank Syariah Indonesia (BSI) mengalami gangguan. Menteri BUMN Erick Thohir menyebut ada serangan dan membuat sistem down. https://t.co/yLDH6N8VGI|detikfinance|2023-05-13
Data pribadi 15 juta karyawan dan nasabah Bank syariah indonesia di duga bocor.sebuah organisasi hacker yang bernama Lockbit Ranswome mengklaim bahwa pihakya yang telah melakukan pencurian data 15 juta karyawan dan nasabah BSI.Lockbit di duga berasal dari China atau Russia.|AlbertSolo2|2023-05-13
Bank Syariah Indonesia diduga menjadi korban geng ransomware LockBit. Bahkan, mereka mengklaim telah mencuri 1,5 TB data BSI. Siapa mereka? https://t.co/LD9t8wifaR|detikinet|2023-05-13
@Cherryhappy14 namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi dapat dilakukan.(2)|bankbsi_id|2023-05-13
@ayustiyani namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. Kami mengupayakan agar seluruh transaksi dapat dilakukan.(2)|bankbsi_id|2023-05-13
"Bank Syariah Indonesia (BSI) kena ransomware. Deadline: 15 Mei 2023. Kl ngga bayar, data 15 juta nasabah, karyawan, data akun, kartu, legal dokumen, NDA, password dll akan dipublikasi

Menarik melihat nasib saham $BRIS pada Senin minggu depan https://t.co/NAxJzez5nV"|desmondwira|2023-05-13
"ini perampokan bukan pencurian ..

memang harus lebih ketat di keamanan jaringan. penjahatnya kelas perampok

Geng hacker LockBit mengaku meretas layanan Bank Syariah Indonesia (BSI), yang diungkap @darktracer_int dalam akun Twitternya. https://t.co/BjAys4TWSJ"|husinw|2023-05-13
"Bagi yang ingin ikut berkontribusi dalam dakwah bersama https://t.co/SBRIBQt1pb, bisa berdonasi melalui:

Bank Syariah Indonesia (BSI)
7755332245 (kode trf. 451)
a.n. Yayasan Pendidikan Islam Al-Atsari

Konfirmasi WA 0822 2597 9555

atau

Klik &gt;&gt; https://t.co/1Q8NTaFVQC"|muslimorid|2023-05-13
Bank Syariah Indonesia sempat mengalami gangguan. Geng ransomware LockBit mengaku sebagai dalangnya. Bahkan mereka mengatakan sudah mencuri 1,5 TB data BSI. https://t.co/od65uxQjpa|detikinet|2023-05-13
Wakil Ketua Dewan Perwakilan Rakyat Aceh (DPRA), Teuku Raja Keumangan meminta masyarakat tidak berbuat anarkis terkait pelayanan Bank Syariah Indonesia (BSI) yang belum normal di Aceh. https://t.co/iG28Oab5ic|AcehInfo|2023-05-13
@PartaiSocmed @syahdan1968 Jd inget kmrn ke bank syariah sebelah BSI. Pengen pindah bank. 😀. Pelopor bank syariah pertama d ind. Percakapan kmrn ... Mrka menyadari... Bank syariah di indonesia.. dalam prakteknya belum ada yg murni syariah.. Mrka jujur ke nasabah 😀|woro_nurisna|2023-05-13
@darkchocolatts membuat laporan pengaduan dengan menghubungi Bank Syariah Indonesia Call di 14040 lalu tekan 1 atau mengunjungi Kantor Cabang BSI terdekat dengan membawa KTP (2/6)|bankbsi_id|2023-05-13
Bank Syariah Indonesia (BSI) angkat bicara terkait isu kebocoran data nasabah akibat adanya serangan kelompok ransomware bernama LockBit 3.0. https://t.co/3eqVgb5NL1|Bisniscom|2023-05-13
@AnggaMuara Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan untuk selalu setia menggunakan produk dan layanan BSI. (3)|bankbsi_id|2023-05-13
@frenchfries2ooo Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(5)|bankbsi_id|2023-05-13
@frenchfries2ooo Dapat kami informasikan saat ini Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile.Kami mengupayakan agar seluruh transaksi dapat dilakukan.(3)|bankbsi_id|2023-05-13
"Breaking News.
Data 15 juta nasabah Bank syariah Indonesia di duga bocor,paska gangguan 4 hari kemarin.namun hal ini langsung di bantah keras oleh Dirut BSI dalam jumpa konfrensi press di kantor pusat BSI ,jumat sore kemarin.Polri akhirnya turun tangan atasi hal ini."|AlbertSolo2|2023-05-13
Layanan Bank Syariah Indonesia (BSI) sempat eror karena serangan siber. Diduga kalau hacker telah menanamkan sebuah virus berbahaya ke dalamnya. https://t.co/Pe8HwaoJXh|detikinet|2023-05-13
@orimixrendang Namun Alhamdulillah layanan perbankan Bank Syariah Indonesia sudah pulih secara bertahap dan sudah ada beberapa transaksi yang dapat dilakukan melalui Aplikasi BSI Mobile. (2)|bankbsi_id|2023-05-13
@Fahni_Amsyari Kakak juga dapat bertransaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3)|bankbsi_id|2023-05-13
@vantaekth__ Kakak juga dapat bertransaksi melalui mesin ATM BSI dan Kantor Cabang BSI terdekat, namun hanya beberapa transaksi yang baru dapat dilakukan. Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,(3)|bankbsi_id|2023-05-13
"Bank Syariah Indonesia Ditawarkan ke Investor Qatar
 https://t.co/z8cowsDox1 #BSI"|IdSijori|2023-05-13
@yutawattayo_ Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah,dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(4)|bankbsi_id|2023-05-13
Hal ini merupakan imbas dari erornya layanan Bank Syariah Indonesia (BSI) selama beberapa hari dalam pekan ini. Terganggunya layanan tersebut berdampak buruk pada sektor usaha di Aceh dan menimbulkan protes masyarakat.|asumsico|2023-05-13
Layanan mobile banking PT Bank Syariah Indonesia Tbk (BSI) mengalami error sejak Senin 8 Mei 2023. Diduga gangguan ini diakibatkan serangan ransomware. https://t.co/wuENKzAoT8|voidotid|2023-05-13
"Hacker LockBit Kantongi 15 Juta Data Nasabah BSI, Ancam Dijual Jika Negosiasi Gagal

Akun twiter @darktracer_int menyebut bahwa layanan Bank Syariah Indonesia atau Bank BSI telah diretas oleh Geng Ransomware LockBit.

https://t.co/5HUKEAQL2b"|ekispediacom|2023-05-13
"Layanan Bank Syariah Indonesia (BSI) beberapa hari terakhir ini terganggu. Penyebabnya telah menimbulkan spekulasi. Itu setelah nasabah tak bisa mengakses layanan melalui mobile banking, Anjungan Tunai Mandiri (ATM), dan teller.
#BSIGangguan https://t.co/aeyHb9OT5d"|heraldindo|2023-05-13
@Maulflow selalu setia menggunakan produk dan layanan Bank Syariah Indonesia. Kami menghimbau agar tetap berhati-hati serta waspada terhadap modus penipuan yang mengatasnamakan BSI. (7/9)|bankbsi_id|2023-05-13
Pakar keamanan siber sekaligus pendiri Ethical Hacker Indonesia Teguh Aprianto, mengungkapkan Bank Syariah Indonesia (BSI) diduga menjadi korban serangan ransomware Lockbit 3.0. Hal ini berdasarkan rilis Lockbit di situs mereka. https://t.co/CT9QXVs3Rv|Ketitik_app|2023-05-13
"Layanan Bank Syariah Indonesia (BSI) beberapa hari terakhir ini terganggu. Penyebabnya telah menimbulkan spekulasi. Itu setelah nasabah tak bisa mengakses layanan melalui mobile banking, Anjungan Tunai Mandiri (ATM), dan teller.
#BSIGangguan https://t.co/0Rs1cg1vKo"|heraldindo|2023-05-13
Sistem Bank Syariah Indonesia sempat down pada 8-11 Mei 2023. Lumpuhnya sistem diduga akibat serangan ransomware. Apa saja dampaknya jika bank terkena serangan itu? #focus #bisnis #text https://t.co/y8y6a70ip7|kumparan|2023-05-13
"[Transaksi Terhambat, Begini Keresahan Mahasiswa Terhadap BSI]

Dimulai sejak Senin, 8 Mei 2023 Bank Syariah Indonesia (BSI) mengalami gangguan dalam pengoperasian transaksi Anjungan Tunai Mandiri (ATM) serta Mobile Banking. Pihak BSI belum berhasil menangani secara sempurna https://t.co/qUjJi7xuxd"|PersFE|2023-05-13
Layanan m-banking dan ATM Bank Syariah Indonesia lumpuh pada 8-11 Mei 2023. Diduga, sistem mereka diserang ransomware. Apa benar? Bagaimana cara kerja ransomware? #focus #bisnis #bsi #text https://t.co/p283luKdml|kumparan|2023-05-13
@budi_setyoutomo Bank Syariah Indonesia berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah, dan sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI. (5)|bankbsi_id|2023-05-13
Akhirnya layanan Bank Syariah Indonesia berangsur normal pada 12 Mei 2023. Sebelumnya, selama 4 hari, nasabah tak bisa transaksi di kantor cabang, ATM &amp; aplikasi. Kok bisa? #focus #bisnis #bsi #text https://t.co/ctdeqsgAVg|kumparan|2023-05-13
Pengguna Bank Syariah Indonesia mengalami gangguan sejak Senin, 8 Mei 2023 lalu. LockBit mengklaim sebagai pelaku penyerangan. https://t.co/89Uj5aSrVp|ngopibareng_id|2023-05-13
"Grup peretas #LockBit mengumumkan bahwa mereka menyerang Bank Syariah Indonesia (BSI, IDX:BRIS) untuk menghentikan seluruh layanan dan mencuri 1,5 TB data, termasuk 15 juta nasabah dan para pegawai. Tenggatnya 16 Mei 2023 04.09 WIB.

#infosec #databreach #dataleaks https://t.co/mviGAM3sJT https://t.co/eCrxDHJVka"|SRifqi|2023-05-13
PT Bank Syariah Indonesia Tbk (BSI) menyiagakan sebanyak 434 kantor cabang se-Indonesia untuk membuka operasional, pada Sabtu (13/5) dan Minggu (14/5) pukul 09:00 WIB hingga 13:00 WIB demi melayani kebutuhan nasabah. #bisnisupdate #update #bisnis #carousel https://t.co/RWTpbqzB5j https://t.co/ddw94Kd1L3|kumparan|2023-05-13
@ahzambahtiar Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada Nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(4)|bankbsi_id|2023-05-13
Geng hacker LockBit mengaku sebagai pihak yang ada di balik down-nya layanan Bank Syariah Indonesia (BSI). Seperti apa sepak terjangnya? https://t.co/0eZzZs5dmK|detikinet|2023-05-13
